0,1.1787960467205751,0.0
100000,6.824528301886794,0.0
200000,7.366037735849058,0.0
300000,6.98679245283019,0.0
400000,7.424528301886792,0.0
500000,7.801886792452831,0.0
600000,8.48867924528302,0.05
700000,8.924528301886793,0.05
800000,7.516981132075472,0.0
900000,8.081132075471698,0.0
1000000,10.039622641509435,0.1
1100000,10.601886792452833,0.1
1200000,11.656603773584914,0.2
1300000,11.590566037735854,0.15
1400000,12.526415094339624,0.3
1500000,13.039622641509435,0.3
1600000,15.40566037735849,0.55
1700000,13.739622641509436,0.4
1800000,11.037735849056608,0.15
1900000,14.086792452830188,0.45
2000000,12.000000000000002,0.15
2100000,13.730188679245284,0.35
2200000,14.292452830188683,0.4
2300000,12.154716981132074,0.25
2400000,13.696226415094342,0.4
2500000,16.29811320754717,0.65
2600000,14.328301886792456,0.4
2700000,15.311320754716983,0.55
2800000,12.154716981132076,0.25
2900000,14.530188679245288,0.45
3000000,15.167924528301887,0.5
3100000,14.522641509433965,0.45
3200000,16.315094339622643,0.6
3300000,14.030188679245287,0.4
3400000,16.475471698113207,0.65
3500000,15.933962264150946,0.6
3600000,17.943396226415096,0.8
3700000,17.17735849056604,0.7
3800000,16.68490566037736,0.65
3900000,16.303773584905663,0.6
4000000,14.958490566037737,0.5
4100000,16.37169811320755,0.6
4200000,15.637735849056604,0.55
4300000,13.554716981132078,0.35
4400000,16.6811320754717,0.65
4500000,16.909433962264153,0.7
4600000,17.69245283018868,0.75
4700000,17.026415094339626,0.7
4800000,17.107547169811316,0.7
4900000,16.88867924528302,0.7
5000000,17.345283018867928,0.75
5100000,18.06792452830189,0.8
5200000,16.075471698113205,0.6
5300000,17.062264150943395,0.7
5400000,15.750943396226416,0.6
5500000,16.588679245283018,0.7
5600000,16.232075471698113,0.65
5700000,16.8433962264151,0.7
5800000,15.886792452830191,0.6
5900000,16.830188679245285,0.7
6000000,15.118867924528304,0.55
6100000,15.715094339622642,0.6
6200000,16.624528301886794,0.65
6300000,14.818867924528309,0.5
6400000,15.662264150943393,0.55
6500000,17.909433962264156,0.8
6600000,15.062264150943397,0.55
6700000,16.071698113207546,0.6
6800000,17.556603773584907,0.75
6900000,15.02264150943396,0.55
7000000,17.871698113207547,0.8
7100000,17.839622641509436,0.8
7200000,18.449056603773585,0.85
7300000,16.841509433962266,0.7
7400000,17.99056603773585,0.8
7500000,16.211320754716986,0.6
7600000,15.898113207547171,0.6
7700000,16.77169811320755,0.7
7800000,16.862264150943396,0.7
7900000,15.667924528301887,0.6
8000000,16.73773584905661,0.7
8100000,16.554716981132074,0.65
8200000,16.043396226415098,0.6
8300000,16.567924528301887,0.65
8400000,17.39433962264151,0.75
8500000,17.162264150943397,0.75
8600000,17.532075471698118,0.75
8700000,17.17735849056604,0.7
8800000,16.449056603773585,0.65
8900000,17.18867924528302,0.7
9000000,17.00377358490566,0.7
9100000,15.909433962264153,0.6
9200000,13.767924528301887,0.45
9300000,17.326415094339623,0.75
9400000,16.97924528301887,0.7
9500000,16.941509433962263,0.7
9600000,16.473584905660378,0.65
9700000,18.460377358490568,0.85
9800000,15.932075471698113,0.65
9900000,16.500000000000004,0.65
10000000,16.752830188679244,0.65
10100000,16.964150943396227,0.7
10200000,17.78301886792453,0.8
10300000,17.058490566037737,0.7
10400000,16.620754716981132,0.65
10500000,17.013207547169813,0.7
10600000,16.945283018867926,0.7
10700000,15.18301886792453,0.55
10800000,18.369811320754717,0.85
10900000,16.900000000000002,0.7
11000000,15.67735849056604,0.6
11100000,17.494339622641508,0.75
11200000,16.611320754716985,0.65
11300000,18.266037735849057,0.85
11400000,16.57358490566038,0.65
11500000,17.358490566037734,0.75
11600000,19.575471698113212,0.95
11700000,16.632075471698112,0.7
11800000,17.74905660377358,0.75
11900000,17.028301886792455,0.7
12000000,16.533962264150947,0.65
12100000,16.87547169811321,0.7
12200000,17.575471698113212,0.75
12300000,15.966037735849058,0.6
12400000,17.228301886792455,0.75
12500000,16.983018867924528,0.7
12600000,17.48490566037736,0.75
12700000,14.932075471698113,0.5
12800000,15.98679245283019,0.65
12900000,18.56415094339623,0.85
13000000,17.19622641509434,0.75
13100000,14.886792452830191,0.5
13200000,17.518867924528305,0.75
13300000,16.633962264150945,0.7
13400000,17.56415094339623,0.75
13500000,16.486792452830187,0.65
13600000,15.9811320754717,0.6
13700000,16.611320754716985,0.65
13800000,17.039622641509435,0.7
13900000,15.771698113207549,0.6
14000000,16.624528301886794,0.65
14100000,15.915094339622643,0.65
14200000,17.07169811320755,0.7
14300000,15.818867924528304,0.6
14400000,16.48301886792453,0.65
14500000,17.067924528301887,0.7
14600000,17.645283018867925,0.75
14700000,16.920754716981136,0.7
14800000,16.0622641509434,0.6
14900000,15.796226415094344,0.6
15000000,17.322641509433964,0.75
15100000,17.049056603773582,0.7
15200000,16.403773584905657,0.65
15300000,17.532075471698114,0.75
15400000,16.04528301886792,0.6
15500000,17.541509433962265,0.75
15600000,16.26037735849057,0.65
15700000,15.694339622641508,0.55
15800000,16.7,0.7
15900000,19.047169811320757,0.9
16000000,15.873584905660378,0.6
16100000,16.232075471698113,0.65
16200000,17.97924528301887,0.8
16300000,17.60754716981132,0.8
16400000,16.66792452830189,0.7
16500000,16.61886792452831,0.7
16600000,16.20566037735849,0.65
16700000,17.013207547169813,0.7
16800000,17.30943396226415,0.75
16900000,18.72641509433963,0.85
17000000,16.726415094339625,0.7
17100000,17.04905660377359,0.7
17200000,16.462264150943398,0.65
17300000,15.433962264150944,0.6
17400000,17.37924528301887,0.75
17500000,16.260377358490565,0.65
17600000,16.90188679245283,0.65
17700000,17.222641509433963,0.7
17800000,17.850943396226413,0.8
17900000,16.5622641509434,0.7
18000000,16.256603773584906,0.6
18100000,16.566037735849058,0.65
18200000,16.430188679245283,0.65
18300000,15.298113207547173,0.5
18400000,16.450943396226418,0.65
18500000,18.19811320754717,0.8
18600000,16.71509433962264,0.7
18700000,15.43773584905661,0.55
18800000,15.886792452830191,0.6
18900000,16.379245283018868,0.65
19000000,16.5433962264151,0.65
19100000,15.381132075471701,0.55
19200000,15.726415094339622,0.6
19300000,15.98679245283019,0.65
19400000,16.066037735849058,0.65
19500000,18.07169811320755,0.8
19600000,17.254716981132077,0.75
19700000,16.058490566037737,0.65
19800000,16.322641509433964,0.65
19900000,17.920754716981133,0.8
20000000,17.266037735849057,0.75
20100000,17.909433962264153,0.8
20200000,17.17547169811321,0.7
20300000,16.52264150943396,0.65
20400000,16.656603773584905,0.65
20500000,18.354716981132075,0.85
20600000,17.22452830188679,0.7
20700000,16.084905660377363,0.6
20800000,16.532075471698114,0.65
20900000,17.613207547169814,0.75
21000000,16.137735849056604,0.65
21100000,17.298113207547168,0.75
21200000,17.28867924528302,0.75
21300000,18.239622641509435,0.85
21400000,17.896226415094343,0.8
21500000,17.803773584905663,0.8
21600000,17.07169811320755,0.7
21700000,15.816981132075473,0.6
21800000,17.345283018867924,0.75
21900000,16.88679245283019,0.7
22000000,17.426415094339625,0.75
22100000,17.305660377358492,0.7
22200000,17.7377358490566,0.75
22300000,17.69433962264151,0.75
22400000,17.95471698113208,0.8
22500000,18.216981132075475,0.85
22600000,18.04905660377359,0.8
22700000,14.852830188679246,0.5
22800000,16.369811320754717,0.65
22900000,15.832075471698113,0.6
23000000,17.87547169811321,0.8
23100000,16.4811320754717,0.7
23200000,19.035849056603773,0.9
23300000,17.796226415094342,0.8
23400000,18.08301886792453,0.8
23500000,14.590566037735853,0.5
23600000,17.588679245283018,0.75
23700000,17.669811320754718,0.75
23800000,17.096226415094335,0.7
23900000,16.794339622641512,0.7
24000000,17.230188679245284,0.75
24100000,18.07169811320755,0.8
24200000,18.000000000000004,0.8
24300000,17.756603773584906,0.8
24400000,16.541509433962265,0.65
24500000,17.484905660377358,0.75
24600000,15.866037735849059,0.6
24700000,15.109433962264152,0.5
24800000,16.27735849056604,0.65
24900000,18.037735849056606,0.8
25000000,18.29811320754717,0.85
25100000,18.116981132075477,0.8
25200000,15.656603773584907,0.6
25300000,16.75094339622642,0.65
25400000,14.794339622641512,0.5
25500000,15.886792452830191,0.6
25600000,17.060377358490566,0.7
25700000,16.588679245283018,0.7
25800000,16.18679245283019,0.65
25900000,18.196226415094337,0.85
26000000,16.70566037735849,0.65
26100000,18.232075471698113,0.8
26200000,16.86415094339623,0.7
26300000,18.243396226415097,0.8
26400000,17.039622641509435,0.7
26500000,17.539622641509435,0.8
26600000,15.99245283018868,0.6
26700000,16.407547169811323,0.65
26800000,17.31320754716981,0.75
26900000,17.60000000000001,0.75
27000000,16.66792452830189,0.7
27100000,17.68301886792453,0.75
27200000,15.888679245283022,0.6
27300000,18.333962264150944,0.85
27400000,18.358490566037737,0.85
27500000,16.956603773584906,0.7
27600000,17.97924528301887,0.8
27700000,15.933962264150942,0.6
27800000,18.413207547169815,0.85
27900000,15.232075471698115,0.55
28000000,17.426415094339625,0.75
28100000,15.890566037735853,0.6
28200000,17.19811320754717,0.7
28300000,16.620754716981132,0.7
28400000,17.87547169811321,0.8
28500000,17.96603773584906,0.8
28600000,18.015094339622642,0.8
28700000,18.37924528301887,0.85
28800000,17.745283018867923,0.8
28900000,17.36981132075472,0.75
29000000,18.918867924528303,0.9
29100000,18.037735849056606,0.8
29200000,16.335849056603774,0.65
29300000,18.024528301886793,0.8
29400000,18.954716981132076,0.9
29500000,18.526415094339622,0.85
29600000,17.066037735849058,0.75
29700000,17.47358490566038,0.75
29800000,18.518867924528305,0.85
29900000,18.160377358490567,0.85
30000000,17.005660377358492,0.75
30100000,17.30943396226415,0.75
30200000,17.484905660377358,0.75
30300000,16.852830188679246,0.7
30400000,19.40188679245283,0.95
30500000,15.901886792452833,0.6
30600000,19.116981132075477,0.9
30700000,15.545283018867927,0.6
30800000,17.56603773584906,0.75
30900000,18.356603773584908,0.85
31000000,17.464150943396227,0.75
31100000,17.349056603773583,0.75
31200000,19.058490566037737,0.9
31300000,17.232075471698113,0.75
31400000,16.22830188679245,0.65
31500000,17.450943396226418,0.75
31600000,17.254716981132077,0.75
31700000,16.90754716981132,0.7
31800000,16.543396226415098,0.65
31900000,17.988679245283024,0.8
32000000,17.113207547169807,0.75
32100000,16.873584905660383,0.7
32200000,18.711320754716983,0.9
32300000,16.820754716981135,0.65
32400000,17.87547169811321,0.8
32500000,17.118867924528303,0.7
32600000,16.920754716981133,0.7
32700000,17.022641509433967,0.7
32800000,18.022641509433967,0.8
32900000,17.647169811320754,0.75
33000000,16.816981132075473,0.7
33100000,18.837735849056603,0.9
33200000,17.3433962264151,0.75
33300000,17.367924528301888,0.75
33400000,16.843396226415095,0.7
33500000,18.32075471698113,0.85
33600000,17.65471698113208,0.8
33700000,16.656603773584905,0.7
33800000,17.932075471698113,0.8
33900000,15.9811320754717,0.6
34000000,18.222641509433966,0.8
34100000,17.139622641509437,0.7
34200000,16.932075471698113,0.7
34300000,17.71132075471698,0.8
34400000,17.150943396226417,0.7
34500000,16.41509433962264,0.7
34600000,19.330188679245285,0.95
34700000,16.80566037735849,0.7
34800000,18.06981132075472,0.8
34900000,16.975471698113207,0.7
35000000,14.501886792452831,0.5
35100000,18.40377358490566,0.85
35200000,17.633962264150945,0.75
35300000,18.516981132075472,0.85
35400000,16.673584905660373,0.65
35500000,17.749056603773585,0.75
35600000,17.228301886792455,0.75
35700000,19.460377358490565,0.95
35800000,16.860377358490567,0.7
35900000,16.26981132075472,0.6
36000000,16.449056603773588,0.65
36100000,18.275471698113208,0.85
36200000,17.71509433962264,0.75
36300000,16.828301886792453,0.7
36400000,16.864150943396226,0.65
36500000,15.849056603773583,0.65
36600000,18.954716981132076,0.9
36700000,15.877358490566039,0.6
36800000,17.296226415094342,0.75
36900000,17.4,0.75
37000000,18.588679245283018,0.85
37100000,17.48301886792453,0.75
37200000,19.058490566037737,0.9
37300000,15.96792452830189,0.6
37400000,17.494339622641508,0.75
