0,4.799632352941176,0.0
100000,9.37573529411765,0.0
200000,10.546323529411769,0.0
300000,12.508823529411766,0.15
400000,16.00128676470588,0.5
500000,14.089705882352943,0.3
600000,18.897977941176467,0.85
700000,20.004411764705885,1.0
800000,20.0,1.0
900000,20.00294117647059,1.0
1000000,20.00735294117647,1.0
1100000,20.0,1.0
1200000,20.0,1.0
1300000,20.0,1.0
1400000,20.0,1.0
1500000,20.0,1.0
1600000,19.686764705882354,0.95
1700000,20.001470588235293,1.0
1800000,20.0,1.0
1900000,20.0,1.0
2000000,20.0,1.0
2100000,20.0,1.0
2200000,20.0,1.0
2300000,20.00422794117647,1.0
2400000,20.0,1.0
2500000,20.00036764705882,1.0
2600000,20.002573529411766,1.0
2700000,20.0,1.0
2800000,20.0,1.0
2900000,20.0,1.0
3000000,20.0,1.0
3100000,20.001470588235293,1.0
3200000,20.00625,1.0
3300000,20.012867647058822,1.0
3400000,20.00900735294118,1.0
3500000,20.00606617647059,1.0
3600000,20.001654411764708,1.0
3700000,20.00588235294118,1.0
3800000,20.002941176470586,1.0
3900000,20.002941176470586,1.0
4000000,20.006066176470586,1.0
4100000,20.010110294117645,1.0
4200000,20.00422794117647,1.0
4300000,20.0,1.0
4400000,20.000183823529415,1.0
4500000,20.002941176470586,1.0
4600000,20.00863970588235,1.0
4700000,20.00735294117647,1.0
4800000,20.005882352941175,1.0
4900000,20.001102941176473,1.0
5000000,20.01047794117647,1.0
5100000,20.00735294117647,1.0
5200000,20.004411764705885,1.0
5300000,20.011029411764707,1.0
5400000,20.005698529411763,1.0
5500000,20.005882352941175,1.0
5600000,20.0,1.0
5700000,20.01176470588235,1.0
5800000,20.023713235294114,1.0
5900000,20.03658088235294,1.0
6000000,20.00625,1.0
6100000,20.052941176470583,1.0
6200000,20.04705882352942,1.0
6300000,20.029411764705888,1.0
6400000,20.035294117647062,1.0
6500000,20.020588235294117,1.0
6600000,20.023529411764706,1.0
6700000,20.0235294117647,1.0
6800000,20.022058823529413,1.0
6900000,20.02941176470588,1.0
7000000,20.032352941176466,1.0
7100000,20.05,1.0
7200000,20.072058823529414,1.0
7300000,20.088235294117645,1.0
7400000,20.098529411764705,1.0
7500000,20.09393382352941,1.0
7600000,20.08363970588235,1.0
7700000,20.100000000000005,1.0
7800000,20.10882352941177,1.0
7900000,20.088235294117645,1.0
8000000,20.105882352941176,1.0
8100000,20.110294117647058,1.0
8200000,20.102941176470587,1.0
8300000,20.120588235294115,1.0
8400000,20.111764705882347,1.0
8500000,20.11305147058823,1.0
8600000,20.123529411764714,1.0
8700000,20.111764705882354,1.0
8800000,20.111580882352936,1.0
8900000,20.086580882352937,1.0
9000000,20.086764705882352,1.0
9100000,20.100367647058818,1.0
9200000,20.1,1.0
9300000,20.09356617647058,1.0
9400000,20.08088235294118,1.0
9500000,20.08970588235294,1.0
9600000,20.108823529411758,1.0
9700000,20.092647058823523,1.0
9800000,20.098529411764698,1.0
9900000,20.108455882352935,1.0
10000000,20.10386029411764,1.0
