0,0.37358490566037733,0.0
100000,14.384905660377362,0.45
200000,14.911320754716986,0.5
300000,19.530188679245285,0.95
400000,20.0,1.0
500000,16.54150943396227,0.65
600000,18.941509433962263,0.9
700000,19.55283018867925,0.95
800000,19.5622641509434,0.95
900000,19.0811320754717,0.9
1000000,18.69056603773585,0.85
1100000,20.0,1.0
1200000,19.173584905660377,0.9
1300000,20.0,1.0
1400000,20.0,1.0
1500000,19.59811320754717,0.95
1600000,20.0,1.0
1700000,19.59811320754717,0.95
1800000,19.528301886792452,0.95
1900000,19.17358490566038,0.9
2000000,19.550943396226412,0.95
2100000,20.0,1.0
2200000,20.0,1.0
2300000,20.0,1.0
2400000,20.0,1.0
2500000,20.0,1.0
2600000,19.069811320754717,0.9
2700000,19.494339622641508,0.95
2800000,20.0,1.0
2900000,20.0,1.0
3000000,20.0,1.0
3100000,20.0,1.0
3200000,20.0,1.0
3300000,20.0,1.0
3400000,20.0,1.0
3500000,20.0,1.0
3600000,20.0,1.0
3700000,20.0,1.0
3800000,20.0,1.0
3900000,20.0,1.0
4000000,20.0,1.0
4100000,20.0,1.0
4200000,19.562264150943395,0.95
4300000,20.0,1.0
4400000,20.0,1.0
4500000,20.0,1.0
4600000,20.0,1.0
4700000,19.528301886792452,0.95
4800000,20.0,1.0
4900000,20.0,1.0
5000000,20.0,1.0
5100000,19.494339622641508,0.95
5200000,20.0,1.0
5300000,20.0,1.0
5400000,20.0,1.0
5500000,20.0,1.0
5600000,20.0,1.0
5700000,20.0,1.0
5800000,20.0,1.0
5900000,20.0,1.0
6000000,20.0,1.0
6100000,19.494339622641508,0.95
6200000,19.59811320754717,0.95
6300000,19.575471698113212,0.95
6400000,19.449056603773588,0.95
6500000,20.0,1.0
6600000,20.0,1.0
6700000,20.0,1.0
6800000,20.0,1.0
6900000,20.0,1.0
7000000,20.0,1.0
7100000,20.0,1.0
7200000,20.0,1.0
7300000,19.59811320754717,0.95
7400000,20.0,1.0
7500000,20.0,1.0
7600000,20.0,1.0
7700000,20.0,1.0
7800000,20.0,1.0
7900000,20.0,1.0
8000000,20.0,1.0
8100000,20.0,1.0
8200000,16.752830188679248,0.65
8300000,18.862264150943396,0.9
8400000,20.0,1.0
8500000,20.0,1.0
8600000,20.0,1.0
8700000,20.0,1.0
8800000,20.0,1.0
8900000,20.0,1.0
9000000,20.0,1.0
9100000,20.0,1.0
9200000,20.0,1.0
9300000,20.0,1.0
9400000,20.0,1.0
9500000,20.0,1.0
9600000,20.0,1.0
9700000,20.0,1.0
9800000,20.0,1.0
9900000,20.0,1.0
10000000,20.0,1.0
